event_id,datetime,latitude,longitude,depth_km,magnitude
3035,2016-04-20 17:14:05,36.71667,144.8,11.84,0.5
3036,2016-04-20 17:27:52,36.98333,145.38333,11.3,0.5
3037,2016-04-20 17:37:18,37.18333,145.53333,11.22,0.4
3038,2016-04-20 17:59:12,38.35,145.98333,9.89,0.4
3039,2016-04-20 18:51:08,37.3,145.5,10.23,0.5
3040,2016-04-20 19:46:51,38.0,145.06667,8.24,1.5
3041,2016-04-20 20:19:20,38.91667,142.55,11.29,0.4
3042,2016-04-20 21:24:46,38.15,145.61667,7.84,1.0
3043,2016-04-20 22:09:43,39.35,145.01667,9.53,0.4
3044,2016-04-20 22:48:54,38.45,143.6,9.27,0.8
3045,2016-04-21 01:57:38,38.1,145.38333,9.88,0.6
3046,2016-04-21 03:50:21,38.8,144.35,11.46,0.8
3047,2016-04-21 04:08:15,37.45,145.9,25.01,0.7
3048,2016-04-21 05:21:43,37.51667,142.43333,6.91,2.6
3049,2016-04-21 06:38:57,39.26667,144.68333,9.17,0.9
3050,2016-04-21 06:54:37,37.78333,143.3,10.5,0.6
3051,2016-04-21 07:24:09,37.43333,145.51667,10.61,0.4
3052,2016-04-21 09:10:49,36.31667,144.98333,11.14,0.5
3053,2016-04-21 09:10:54,37.03333,145.2,11.27,0.6
3054,2016-04-21 09:16:51,38.03333,145.61667,9.81,0.4
3055,2016-04-21 10:08:52,37.65,145.48333,11.1,0.8
3056,2016-04-21 11:33:35,36.91667,144.38333,10.57,1.4
3057,2016-04-21 11:38:47,37.13333,145.66667,9.52,0.7
3058,2016-04-21 11:48:55,38.25,145.6,8.22,1.3
3059,2016-04-21 12:22:21,39.38333,144.83333,9.74,0.6
3060,2016-04-21 14:00:01,37.3,145.06667,10.89,1.6
3061,2016-04-21 15:39:06,37.23333,145.03333,10.79,0.4
3062,2016-04-21 16:32:04,37.48333,144.9,10.01,0.4
3063,2016-04-21 16:50:07,38.06667,144.81667,10.3,0.9
3064,2016-04-21 17:18:05,38.43333,142.55,11.94,1.4
3065,2016-04-21 17:18:51,37.85,142.48333,11.0,0.5
3066,2016-04-21 17:25:03,39.2,144.71667,9.84,0.5
3067,2016-04-21 17:35:18,37.21667,145.6,10.41,0.4
3068,2016-04-21 17:41:03,37.58333,145.8,10.06,0.4
3069,2016-04-21 17:47:20,36.61667,145.05,12.08,1.6
3070,2016-04-21 19:45:44,37.85,144.38333,10.06,0.4
3071,2016-04-21 20:25:14,36.88333,144.5,10.56,1.0
3072,2016-04-21 21:02:35,37.65,145.2,10.09,0.4
3073,2016-04-21 21:36:07,39.7,145.13333,9.92,0.5
3074,2016-04-21 21:48:23,37.15,145.16667,10.41,0.8
3075,2016-04-22 01:33:34,37.35,145.75,13.15,1.5
3076,2016-04-22 01:39:57,37.33333,141.0,14.4,3.9
3077,2016-04-22 02:09:42,37.03333,145.08333,9.51,0.6
3078,2016-04-22 02:10:09,37.41667,145.38333,8.99,0.5
3079,2016-04-22 03:31:11,37.6,145.16667,9.67,1.1
3080,2016-04-22 04:15:53,38.36667,144.36667,9.97,0.5
3081,2016-04-22 05:01:55,40.58333,141.13333,8.94,3.1
3082,2016-04-22 06:51:22,38.95,143.38333,5.37,2.1
3083,2016-04-22 07:00:06,39.5,145.06667,10.01,0.7
3084,2016-04-22 07:23:10,37.11667,145.78333,9.09,0.9
3085,2016-04-22 07:24:02,37.4,145.28333,9.96,0.4
3086,2016-04-22 07:24:23,38.45,145.98333,10.19,0.4
3087,2016-04-22 08:11:19,36.6,140.93333,9.47,1.0
3088,2016-04-22 08:33:55,37.56667,145.66667,9.75,0.7
3089,2016-04-22 08:44:17,37.4,145.16667,9.99,0.7
3090,2016-04-22 09:59:03,37.0,145.25,10.44,0.8
3091,2016-04-22 11:07:17,37.61667,145.03333,10.82,0.4
3092,2016-04-22 11:45:08,39.21667,141.36667,11.85,0.6
3093,2016-04-22 11:48:51,38.25,144.11667,10.2,0.4
3094,2016-04-22 12:59:25,37.13333,145.33333,10.34,0.5
3095,2016-04-22 13:06:26,37.33333,144.58333,10.16,0.9
3096,2016-04-22 13:16:59,37.3,145.4,9.69,0.5
3097,2016-04-22 14:24:24,38.16667,144.0,9.81,0.5
3098,2016-04-22 14:37:59,37.28333,145.4,10.38,0.5
3099,2016-04-22 15:36:57,37.71667,145.65,9.63,0.6
3100,2016-04-22 15:39:43,39.18333,143.41667,10.85,0.5
3101,2016-04-22 16:44:27,38.46667,142.6,9.17,0.9
3102,2016-04-22 18:08:40,39.01667,143.18333,10.85,0.6
3103,2016-04-22 18:12:48,39.11667,142.85,11.38,0.7
3104,2016-04-22 18:18:48,39.08333,142.7,10.95,0.7
3105,2016-04-22 18:49:48,37.91667,145.75,13.66,1.4
3106,2016-04-22 21:52:58,38.11667,145.66667,11.24,1.0
3107,2016-04-22 21:58:11,38.61667,144.05,12.65,2.0
3108,2016-04-22 22:48:41,37.6,144.96667,9.94,0.5
3109,2016-04-22 22:49:31,37.83333,145.86667,10.72,1.2
3110,2016-04-22 23:25:13,37.78333,141.83333,10.01,2.6
3111,2016-04-22 23:50:36,38.81667,142.71667,10.48,0.6
3112,2016-04-23 00:13:37,38.41667,140.31667,10.68,1.2
3113,2016-04-23 01:02:49,39.05,143.05,10.72,0.6
3114,2016-04-23 02:01:35,39.16667,142.88333,11.34,0.6
3115,2016-04-23 02:49:49,37.01667,141.46667,11.64,0.7
3116,2016-04-23 02:59:31,37.25,141.96667,10.38,1.3
3117,2016-04-23 03:01:51,37.5,140.98333,10.78,1.6
3118,2016-04-23 03:06:01,38.28333,145.41667,10.09,1.3
3119,2016-04-23 03:12:44,37.1,145.95,10.89,0.8
3120,2016-04-23 03:23:50,37.15,141.53333,11.88,0.6
3121,2016-04-23 03:42:14,39.21667,142.91667,11.42,0.5
3122,2016-04-23 03:54:22,37.6,145.23333,9.98,0.4
3123,2016-04-23 03:57:54,36.88333,145.73333,12.18,1.4
3124,2016-04-23 04:03:59,37.13333,141.5,10.24,1.0
3125,2016-04-23 04:30:40,37.05,145.76667,9.77,0.6
3126,2016-04-23 04:43:52,37.58333,145.15,8.95,0.7
3127,2016-04-23 04:54:35,38.06667,145.76667,9.74,1.1
3128,2016-04-23 05:09:48,37.55,143.41667,8.88,1.7
3129,2016-04-23 05:22:13,37.76667,145.21667,11.48,0.5
3130,2016-04-23 05:40:08,39.2,143.06667,11.62,0.9
3131,2016-04-23 06:04:51,38.1,143.2,10.15,2.1
3132,2016-04-23 06:45:48,37.0,144.83333,9.15,0.7
3133,2016-04-23 07:32:18,36.95,141.36667,8.64,5.5
3134,2016-04-23 08:05:58,36.11667,141.13333,8.81,5.7
3135,2016-04-23 08:25:28,37.56667,145.46667,9.59,4.6
3136,2016-04-23 09:04:17,37.08333,146.0,8.47,7.2
3137,2016-04-23 09:13:51,37.81667,145.7,6.11,7.8
3138,2016-04-23 09:55:25,36.43333,145.91667,9.26,1.0
3139,2016-04-23 10:39:07,38.48333,141.66667,11.01,1.1
3140,2016-04-23 10:52:01,37.65,144.96667,10.42,1.1
3141,2016-04-23 10:58:24,37.81667,144.7,11.62,0.7
3142,2016-04-23 11:20:55,38.0,145.76667,11.17,1.1
3143,2016-04-23 12:29:48,39.08333,142.48333,11.87,0.6
3144,2016-04-23 14:35:54,38.85,142.43333,11.77,1.4
3145,2016-04-23 14:38:05,37.08333,144.18333,10.34,0.5
3146,2016-04-23 16:32:25,37.8,145.65,10.66,0.6
3147,2016-04-23 17:01:58,38.93333,143.08333,9.97,0.5
3148,2016-04-23 18:31:47,37.53333,141.76667,11.69,0.5
3149,2016-04-23 18:55:53,39.86667,143.18333,10.64,0.5
3150,2016-04-23 19:33:32,38.31667,143.78333,11.01,0.5
3151,2016-04-23 20:26:48,37.61667,141.76667,11.55,0.9
3152,2016-04-23 20:33:05,38.48333,145.38333,11.62,0.7
3153,2016-04-23 22:50:42,36.55,144.66667,11.32,1.4
3154,2016-04-23 23:28:08,36.61667,141.61667,5.89,2.4
3155,2016-04-23 23:43:22,36.06667,144.71667,15.76,3.0
3156,2016-04-24 00:50:40,39.4,145.41667,10.75,0.8
3157,2016-04-24 01:04:10,38.23333,144.58333,11.81,2.1
3158,2016-04-24 02:05:13,37.41667,144.66667,8.98,2.0
3159,2016-04-24 02:14:17,38.95,142.05,9.12,0.5
3160,2016-04-24 02:35:35,38.01667,143.95,10.08,0.9
3161,2016-04-24 02:54:33,38.85,145.51667,11.1,1.4
3162,2016-04-24 03:18:47,36.11667,145.8,6.64,1.2
3163,2016-04-24 04:24:29,38.25,144.66667,10.39,0.4
3164,2016-04-24 05:08:14,37.45,145.75,10.68,0.7
3165,2016-04-24 05:21:59,36.81667,143.41667,10.88,1.1
3166,2016-04-24 05:27:28,38.65,144.65,12.2,1.2
3167,2016-04-24 05:56:21,37.46667,145.56667,8.04,0.8
3168,2016-04-24 06:17:00,36.96667,145.53333,10.62,0.4
3169,2016-04-24 06:38:31,39.66667,144.1,11.99,2.1
3170,2016-04-24 06:49:21,37.61667,145.08333,10.86,0.7
3171,2016-04-24 07:00:10,37.71667,143.18333,11.15,0.5
3172,2016-04-24 07:21:46,37.85,144.6,11.95,0.9
3173,2016-04-24 07:23:07,38.41667,145.66667,10.62,0.6
3174,2016-04-24 08:12:31,38.38333,145.4,9.72,0.6
3175,2016-04-24 08:18:37,38.13333,145.83333,10.07,0.8
3176,2016-04-24 08:23:22,38.81667,145.63333,10.32,0.7
3177,2016-04-24 08:25:43,38.31667,145.36667,10.99,0.6
3178,2016-04-24 08:27:22,38.65,145.91667,10.28,0.8
3179,2016-04-24 08:30:26,38.96667,145.43333,5.68,3.8
3180,2016-04-24 08:34:11,37.15,145.2,10.72,0.8
3181,2016-04-24 09:12:24,37.53333,145.33333,11.75,0.5
3182,2016-04-24 09:13:03,37.36667,145.41667,11.61,0.9
3183,2016-04-24 09:37:25,38.7,145.38333,9.86,0.9
3184,2016-04-24 09:40:07,37.6,144.95,11.74,1.6
3185,2016-04-24 09:47:04,38.63333,144.56667,13.08,1.2
3186,2016-04-24 09:51:11,37.9,145.31667,11.66,0.5
3187,2016-04-24 10:06:46,38.18333,145.88333,11.36,0.8
3188,2016-04-24 10:12:42,38.6,145.61667,12.4,0.8
3189,2016-04-24 12:07:30,37.76667,144.71667,11.63,0.6
3190,2016-04-24 12:16:22,36.83333,141.05,9.95,1.8
3191,2016-04-24 12:23:00,37.38333,144.6,8.52,2.0
3192,2016-04-24 12:39:17,39.21667,145.9,11.77,0.5
3193,2016-04-24 13:00:55,38.3,144.93333,9.77,0.6
3194,2016-04-24 13:02:31,37.45,142.06667,10.83,1.1
3195,2016-04-24 13:07:41,36.68333,144.75,10.75,1.0
3196,2016-04-24 13:26:06,38.11667,145.58333,14.91,1.0
3197,2016-04-24 14:10:54,37.18333,144.81667,10.55,0.5
3198,2016-04-24 14:22:27,39.13333,142.06667,9.67,0.9
3199,2016-04-24 14:26:24,37.86667,142.43333,4.32,3.5
3200,2016-04-24 14:58:35,36.88333,144.21667,12.64,2.2
3201,2016-04-24 17:37:44,36.8,145.21667,6.25,2.2
3202,2016-04-24 17:45:53,37.43333,145.38333,10.38,0.5
3203,2016-04-24 18:11:53,41.75,143.73333,8.24,1.1
3204,2016-04-24 18:17:57,38.2,145.08333,12.27,0.6
3205,2016-04-24 18:21:35,38.25,144.96667,10.13,0.8
3206,2016-04-24 18:36:58,37.0,145.35,9.02,0.6
3207,2016-04-24 18:52:27,38.58333,145.48333,9.51,0.7
3208,2016-04-24 19:07:43,38.0,145.3,11.15,0.4
3209,2016-04-24 20:34:08,39.23333,145.76667,11.29,0.6
3210,2016-04-24 21:01:00,37.83333,143.41667,15.6,2.3
3211,2016-04-24 21:12:03,39.16667,144.73333,6.73,4.3
3212,2016-04-24 21:16:51,36.91667,145.58333,8.03,2.2
3213,2016-04-24 22:01:48,38.43333,143.95,11.11,0.7
3214,2016-04-24 22:17:38,38.33333,145.4,11.86,1.1
3215,2016-04-24 22:24:55,37.51667,143.48333,11.06,0.8
3216,2016-04-24 22:41:53,41.26667,144.55,36.6,1.7
3217,2016-04-24 22:44:30,38.68333,144.21667,10.32,0.5
3218,2016-04-25 00:02:56,37.85,144.91667,9.45,1.0
3219,2016-04-25 00:59:45,37.58333,145.53333,14.95,2.9
3220,2016-04-25 01:21:07,37.96667,144.9,12.46,0.9
3221,2016-04-25 02:15:04,37.68333,144.55,6.88,1.0
3222,2016-04-25 02:24:48,37.55,144.96667,10.35,0.5
3223,2016-04-25 04:39:36,38.36667,145.36667,9.9,0.5
3224,2016-04-25 05:05:53,37.2,140.75,10.86,1.0
3225,2016-04-25 06:41:36,37.25,145.25,9.41,1.0
3226,2016-04-25 06:53:15,38.7,145.88333,12.85,0.9
3227,2016-04-25 08:55:37,38.45,141.68333,12.18,2.0
3228,2016-04-25 09:08:28,37.73333,145.98333,7.8,0.9
3229,2016-04-25 09:40:13,39.3,144.18333,9.86,2.5
3230,2016-04-25 10:01:13,38.4,146.0,9.85,0.7
3231,2016-04-25 12:28:56,37.41667,144.98333,9.24,0.4
3232,2016-04-25 12:54:58,38.68333,143.8,10.73,0.6
3233,2016-04-25 14:33:53,38.75,145.71667,11.58,0.7
3234,2016-04-25 14:34:52,37.78333,142.83333,11.0,0.6
3235,2016-04-25 15:11:01,37.93333,141.1,11.22,0.8
3236,2016-04-25 15:20:02,36.03333,143.45,9.11,0.6
3237,2016-04-25 15:28:46,37.61667,142.78333,10.85,0.7
3238,2016-04-25 16:22:36,36.8,144.25,7.33,1.6
3239,2016-04-25 16:50:00,36.68333,144.95,9.15,1.9
3240,2016-04-25 17:11:56,38.86667,145.9,10.4,0.9
3241,2016-04-25 19:57:26,37.83333,142.05,10.32,2.1
3242,2016-04-25 20:27:33,39.96667,141.61667,9.14,3.4
3243,2016-04-25 21:28:52,38.4,144.2,9.92,0.7
3244,2016-04-25 21:57:48,38.96667,142.61667,9.33,0.7
3245,2016-04-25 22:06:12,37.41667,142.86667,9.83,0.7
3246,2016-04-25 22:31:02,37.53333,142.61667,3.36,2.7
3247,2016-04-25 22:45:51,38.25,143.86667,9.0,0.7
3248,2016-04-25 22:50:11,38.53333,143.7,9.32,0.5
3249,2016-04-25 23:05:56,38.08333,144.63333,9.27,1.0
3250,2016-04-25 23:37:48,38.9,142.8,9.61,0.6
3251,2016-04-26 01:45:42,37.01667,144.25,8.7,1.2
3252,2016-04-26 02:20:29,38.95,145.4,10.45,1.2
3253,2016-04-26 02:26:11,37.53333,142.61667,10.11,0.7
3254,2016-04-26 03:50:36,37.21667,145.23333,10.63,0.6
3255,2016-04-26 04:24:04,38.7,145.75,9.92,0.6
3256,2016-04-26 04:26:20,38.6,145.45,10.39,0.8
3257,2016-04-26 04:28:17,36.65,145.81667,10.27,0.8
3258,2016-04-26 05:44:47,38.26667,144.8,11.13,0.6
3259,2016-04-26 06:07:52,37.13333,145.56667,10.05,0.6
3260,2016-04-26 06:17:05,37.33333,140.08333,12.24,0.6
3261,2016-04-26 06:52:00,36.95,145.28333,10.07,1.0
3262,2016-04-26 07:54:12,37.33333,145.75,11.81,0.6
3263,2016-04-26 12:06:58,37.48333,145.91667,10.0,0.7
3264,2016-04-26 12:15:46,37.13333,145.45,10.05,0.6
3265,2016-04-26 12:17:26,37.16667,145.36667,10.63,0.6
3266,2016-04-26 12:37:19,37.91667,145.48333,9.8,0.7
3267,2016-04-26 13:03:06,38.15,145.5,11.02,0.6
3268,2016-04-26 13:10:24,37.06667,145.21667,9.6,0.6
3269,2016-04-26 13:50:56,36.41667,145.13333,10.42,3.2
3270,2016-04-26 16:45:26,37.8,143.11667,10.89,0.5
3271,2016-04-26 17:00:41,37.16667,140.13333,11.77,0.5
3272,2016-04-26 18:10:28,36.13333,143.6,8.3,1.5
3273,2016-04-26 18:11:48,37.5,144.85,9.83,2.0
3274,2016-04-26 18:31:01,39.76667,143.88333,9.57,0.8
3275,2016-04-26 18:50:28,37.35,145.56667,9.89,0.7
3276,2016-04-26 19:21:59,38.63333,145.48333,11.37,0.6
3277,2016-04-26 19:28:18,38.28333,143.98333,10.54,1.5
3278,2016-04-26 19:39:27,38.0,144.8,10.93,0.6
3279,2016-04-26 21:08:20,38.63333,142.65,9.3,0.4
3280,2016-04-26 21:12:32,36.28333,145.76667,9.42,0.7
3281,2016-04-26 21:21:10,37.56667,144.93333,6.84,1.9
3282,2016-04-26 21:32:05,36.0,145.81667,8.58,0.6
3283,2016-04-26 22:17:07,37.05,144.7,9.12,1.5
3284,2016-04-26 22:30:21,38.51667,145.46667,10.55,0.9
3285,2016-04-27 01:44:53,36.75,145.03333,8.22,0.9
3286,2016-04-27 02:19:34,36.95,145.21667,9.76,0.5
3287,2016-04-27 04:06:28,37.68333,145.98333,11.27,0.5
3288,2016-04-27 05:16:19,38.03333,144.45,10.28,0.5
3289,2016-04-27 05:45:55,39.96667,143.73333,8.82,0.7
3290,2016-04-27 06:36:58,38.78333,143.41667,9.67,0.7
3291,2016-04-27 06:54:43,38.56667,144.01667,11.14,0.7
3292,2016-04-27 08:30:05,38.73333,144.38333,11.23,0.5
3293,2016-04-27 10:58:18,37.33333,145.28333,10.59,0.6
3294,2016-04-27 11:21:18,37.85,145.11667,12.99,1.7
3295,2016-04-27 12:21:15,37.73333,145.31667,10.54,0.5
3296,2016-04-27 12:30:06,38.51667,143.08333,9.04,0.7
3297,2016-04-27 12:32:40,38.33333,143.38333,9.54,1.0
3298,2016-04-27 12:35:28,38.31667,143.9,8.82,0.6
3299,2016-04-27 12:39:22,38.65,142.86667,9.43,0.4
3300,2016-04-27 12:39:32,38.58333,143.53333,9.12,0.5
3301,2016-04-27 12:39:49,38.45,143.75,8.97,0.4
3302,2016-04-27 12:49:35,39.06667,142.06667,9.66,0.9
3303,2016-04-27 12:50:48,38.63333,143.05,9.47,0.8
3304,2016-04-27 12:53:44,38.26667,143.75,9.01,0.7
3305,2016-04-27 13:02:15,38.13333,144.45,8.59,0.5
3306,2016-04-27 13:06:36,39.2,141.85,9.68,0.6
3307,2016-04-27 13:10:27,38.01667,144.23333,8.95,0.6
3308,2016-04-27 13:23:43,38.1,142.61667,9.13,1.2
3309,2016-04-27 13:27:33,37.23333,144.88333,12.17,1.2
3310,2016-04-27 13:45:42,38.71667,143.08333,9.54,0.5
3311,2016-04-27 13:59:08,38.81667,143.2,8.59,0.7
3312,2016-04-27 14:23:18,38.21667,144.63333,8.55,0.7
3313,2016-04-27 14:31:13,37.71667,144.5,8.63,0.7
3314,2016-04-27 14:56:20,38.83333,143.08333,8.99,0.7
3315,2016-04-27 15:11:24,37.7,145.55,11.99,0.9
3316,2016-04-27 15:32:41,39.33333,142.55,10.27,0.4
3317,2016-04-27 16:56:47,38.61667,142.83333,11.7,0.5
3318,2016-04-27 19:26:14,37.25,144.28333,10.03,0.5
3319,2016-04-27 19:40:57,37.93333,143.4,8.58,1.0
3320,2016-04-27 21:01:50,38.51667,143.3,8.75,0.7
3321,2016-04-27 21:03:15,38.36667,143.78333,8.23,0.7
3322,2016-04-27 21:03:42,38.85,144.35,7.86,0.6
3323,2016-04-27 21:05:06,38.53333,143.48333,7.62,0.8
3324,2016-04-27 21:05:14,38.38333,143.6,8.19,0.6
3325,2016-04-27 21:11:00,38.51667,142.88333,8.87,0.7
3326,2016-04-27 21:20:04,38.26667,143.96667,9.64,0.6
3327,2016-04-27 21:20:44,38.4,143.91667,9.85,0.5
3328,2016-04-27 21:56:41,38.68333,142.81667,9.33,0.7
3329,2016-04-27 22:12:28,38.78333,143.86667,10.8,0.5
3330,2016-04-27 22:49:49,36.36667,145.9,9.79,1.5
3331,2016-04-27 23:05:23,38.1,143.8,7.11,0.6
3332,2016-04-27 23:11:37,38.43333,143.48333,7.37,1.1
3333,2016-04-27 23:14:43,37.66667,142.93333,9.15,1.3
3334,2016-04-28 00:54:16,38.78333,145.98333,4.4,0.6
3335,2016-04-28 01:21:55,38.38333,144.4,7.74,0.7
3336,2016-04-28 01:41:38,37.48333,144.88333,12.02,1.1
3337,2016-04-28 01:44:00,37.8,144.25,9.36,0.8
3338,2016-04-28 02:06:17,38.08333,145.6,4.83,3.4
3339,2016-04-28 02:06:55,38.66667,143.6,10.06,0.6
3340,2016-04-28 02:46:30,38.88333,142.05,9.65,0.5
3341,2016-04-28 04:18:23,38.91667,145.9,11.04,0.5
3342,2016-04-28 05:05:04,37.28333,145.98333,11.61,0.8
3343,2016-04-28 06:05:15,36.55,145.9,10.39,0.7
3344,2016-04-28 10:20:29,37.21667,145.35,10.44,0.5
3345,2016-04-28 12:34:28,37.6,141.9,11.22,0.6
3346,2016-04-28 14:54:58,38.75,145.08333,12.17,0.8
3347,2016-04-28 15:07:42,39.41667,141.73333,11.49,0.6
3348,2016-04-28 15:48:53,37.85,145.36667,10.0,0.8
3349,2016-04-28 16:26:11,37.51667,140.33333,11.98,0.5
3350,2016-04-28 16:30:48,39.36667,145.76667,9.95,1.5
3351,2016-04-28 16:44:31,36.86667,145.45,10.01,2.0
3352,2016-04-28 16:53:03,37.33333,140.63333,12.04,0.5
3353,2016-04-28 16:57:08,37.56667,140.13333,11.1,0.6
3354,2016-04-28 17:18:29,37.5,140.58333,12.41,0.6
3355,2016-04-28 18:18:06,37.73333,145.3,10.55,0.5
3356,2016-04-28 18:19:40,37.28333,145.31667,9.25,0.6
3357,2016-04-28 18:46:47,39.71667,144.15,9.8,0.7
3358,2016-04-28 19:53:11,37.53333,145.5,10.69,0.7
3359,2016-04-28 20:01:11,37.46667,144.76667,11.63,1.5
3360,2016-04-28 20:13:37,37.18333,145.05,10.79,0.5
3361,2016-04-28 21:15:34,39.4,143.3,9.03,1.5
3362,2016-04-28 21:20:56,38.36667,142.88333,8.15,1.2
3363,2016-04-28 21:27:17,37.38333,144.9,12.41,1.0
3364,2016-04-28 21:39:29,38.0,145.51667,10.35,1.1
3365,2016-04-28 21:41:03,39.83333,143.63333,11.22,1.1
3366,2016-04-28 22:10:43,37.58333,145.51667,11.58,0.5
3367,2016-04-28 22:14:05,37.73333,142.68333,11.1,0.4
3368,2016-04-28 22:21:26,37.31667,145.35,11.33,0.6
3369,2016-04-28 22:22:05,37.75,144.65,13.08,0.8
3370,2016-04-28 22:22:43,37.4,144.73333,11.72,1.1
3371,2016-04-28 22:24:27,37.86667,145.46667,11.58,0.9
3372,2016-04-28 22:33:06,37.65,145.66667,11.81,0.5
3373,2016-04-28 23:23:05,39.7,144.05,9.26,0.6
3374,2016-04-28 23:27:08,37.86667,145.51667,10.95,1.1
3375,2016-04-28 23:36:19,37.65,145.45,12.17,0.6
3376,2016-04-28 23:41:16,40.01667,143.98333,9.82,0.5
3377,2016-04-28 23:56:31,39.96667,143.8,10.68,0.6
3378,2016-04-28 23:59:51,38.48333,143.56667,10.38,0.7
3379,2016-04-29 01:16:35,38.85,142.93333,9.27,0.5
3380,2016-04-29 01:17:12,37.9,142.73333,15.14,1.7
3381,2016-04-29 01:46:25,36.9,145.13333,10.38,0.5
3382,2016-04-29 02:07:28,39.46667,142.06667,9.47,1.8
3383,2016-04-29 02:15:33,39.6,143.78333,9.16,0.9
3384,2016-04-29 02:45:55,38.01667,145.01667,11.95,0.9
3385,2016-04-29 03:45:14,37.51667,145.06667,8.48,1.1
3386,2016-04-29 05:48:57,37.8,145.51667,10.42,0.8
3387,2016-04-29 07:19:44,37.25,145.46667,8.92,1.2
3388,2016-04-29 07:24:35,39.41667,141.26667,9.54,0.6
3389,2016-04-29 07:35:22,38.43333,145.36667,11.57,0.6
3390,2016-04-29 07:55:22,39.4,145.58333,7.94,2.4
3391,2016-04-29 08:10:35,37.6,141.51667,11.4,0.6
3392,2016-04-29 09:02:50,37.51667,140.25,12.38,0.5
3393,2016-04-29 10:10:08,37.43333,145.1,10.07,0.6
3394,2016-04-29 10:47:32,38.35,142.6,8.6,0.4
3395,2016-04-29 11:17:05,36.88333,142.8,7.88,1.3
3396,2016-04-29 12:16:09,39.05,143.73333,11.11,0.6
3397,2016-04-29 13:47:22,38.33333,143.7,9.6,0.7
3398,2016-04-29 14:19:35,38.71667,143.66667,10.18,0.5
3399,2016-04-29 15:52:37,38.01667,144.1,9.64,0.9
3400,2016-04-29 17:49:04,39.7,142.11667,10.06,0.6
3401,2016-04-29 18:34:58,37.65,141.5,11.23,0.4
3402,2016-04-29 18:45:39,37.43333,144.76667,10.43,0.8
3403,2016-04-29 19:00:07,39.9,145.45,10.81,0.7
3404,2016-04-29 19:59:08,37.81667,144.98333,11.32,0.5
3405,2016-04-29 22:07:07,38.08333,143.93333,9.1,0.5
3406,2016-04-29 22:16:16,38.81667,143.66667,10.56,0.6
3407,2016-04-29 22:41:42,38.33333,142.8,10.0,1.6
3408,2016-04-29 23:51:33,37.71667,144.73333,10.22,0.9
3409,2016-04-29 23:58:45,38.66667,143.38333,10.76,0.6
3410,2016-04-30 00:55:48,38.78333,143.61667,10.39,0.8
3411,2016-04-30 01:59:29,38.96667,143.43333,11.04,1.6
3412,2016-04-30 02:17:25,36.75,142.58333,10.75,2.6
3413,2016-04-30 03:40:48,37.55,145.03333,10.93,0.5
3414,2016-04-30 04:02:31,39.0,142.7,9.17,0.6
3415,2016-04-30 04:22:35,39.01667,142.28333,10.12,0.6
3416,2016-04-30 04:27:03,37.58333,144.78333,9.82,0.7
3417,2016-04-30 05:00:19,38.75,144.08333,10.56,0.4
3418,2016-04-30 05:11:42,38.01667,144.7,9.86,0.6
3419,2016-04-30 05:41:26,37.76667,144.88333,11.73,0.8
3420,2016-04-30 05:53:07,37.88333,145.13333,10.31,0.5
3421,2016-04-30 08:19:20,37.31667,145.13333,9.67,0.8
3422,2016-04-30 09:17:16,41.66667,143.28333,39.98,1.9
3423,2016-04-30 11:13:54,38.23333,141.06667,10.74,0.3
3424,2016-04-30 11:49:30,36.63333,145.53333,10.98,0.5
3425,2016-04-30 12:26:35,37.7,145.3,10.77,0.5
3426,2016-04-30 13:35:15,38.11667,145.18333,10.97,1.0
3427,2016-04-30 15:08:20,37.88333,144.21667,10.55,0.7
3428,2016-04-30 15:38:00,36.5,144.18333,9.48,1.7
3429,2016-04-30 18:14:14,38.06667,143.6,9.74,0.4
3430,2016-04-30 18:24:53,38.75,144.1,14.32,1.9
3431,2016-04-30 19:17:29,38.86667,142.8,9.65,0.5
3432,2016-04-30 20:07:04,37.48333,142.33333,10.47,0.5
3433,2016-04-30 20:17:34,39.35,142.01667,9.46,0.6
3434,2016-04-30 20:26:06,38.83333,142.76667,9.56,0.6
3435,2016-04-30 21:39:03,39.15,141.11667,10.74,0.9
3436,2016-04-30 22:43:27,37.6,142.58333,3.62,2.2
3437,2016-04-30 23:12:54,37.01667,141.81667,10.4,1.1
3438,2016-04-30 23:55:19,40.18333,143.91667,10.33,1.0
3439,2016-05-01 00:10:47,38.63333,142.53333,8.64,0.6
3440,2016-05-01 00:46:56,36.56667,145.23333,9.8,1.6
3441,2016-05-01 01:24:52,37.63333,145.18333,9.22,0.5
3442,2016-05-01 05:17:53,36.93333,145.05,11.59,1.6
3443,2016-05-01 06:23:27,36.76667,145.68333,11.13,0.7
3444,2016-05-01 06:25:26,36.7,145.35,10.52,0.8
3445,2016-05-01 06:30:39,39.98333,143.85,10.57,0.4
3446,2016-05-01 09:10:02,39.36667,141.38333,11.77,0.6
3447,2016-05-01 09:18:19,37.55,144.4,11.59,0.5
3448,2016-05-01 10:11:46,39.6,143.78333,9.96,1.0
3449,2016-05-01 11:04:36,38.78333,145.98333,10.05,1.3
3450,2016-05-01 11:24:14,38.86667,141.58333,11.1,0.6
3451,2016-05-01 14:10:57,37.81667,145.01667,9.9,0.7
3452,2016-05-01 14:11:39,38.53333,143.45,12.13,1.9
3453,2016-05-01 15:40:39,38.81667,143.78333,10.83,0.5
